0000000000000000002l`4446`39`208`262`0000000000000000006y`1981-09-13 02:00:00.0`99`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`12925
000000000000000000m0`2132`5`201`126`00000000000000000071`1981-07-08 02:00:00.0`5134`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`27516
000000000000000000w3`1736`130`181`249`0000000000000000001t`1982-06-28 02:00:00.0`6261`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`8992
000000000000000000fj`2354`97`267`76`00000000000000000070`1978-04-11 01:00:00.0`6290`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`16979
000000000000000000r9`3982`56`113`206`00000000000000000048`1983-01-07 01:00:00.0`5323`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`8554
000000000000000000qc`4777`18`211`311`0000000000000000000s`1979-03-07 01:00:00.0`5290`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3270
000000000000000000bc`1647`60`266`14`0000000000000000005j`1981-07-12 02:00:00.0`510`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`10709
000000000000000000gj`2599`2`214`215`0000000000000000003l`1983-02-19 01:00:00.0`4937`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`26671
00000000000000000069`3236`52`49`44`00000000000000000093`1982-03-24 01:00:00.0`231`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15894
000000000000000000ik`791`69`265`135`00000000000000000029`1982-08-30 02:00:00.0`5010`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`14052
000000000000000000ao`1546`94`96`136`0000000000000000002g`1977-07-26 02:00:00.0`486`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`241
000000000000000000a9`1151`24`248`117`0000000000000000007i`1981-03-18 01:00:00.0`471`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9639
000000000000000000fk`3831`80`154`15`0000000000000000005d`1981-01-07 01:00:00.0`6291`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`22901
000000000000000000pd`4336`62`177`50`0000000000000000008j`1980-06-27 02:00:00.0`5255`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`18311
0000000000000000003o`3060`121`205`291`0000000000000000007k`1976-07-19 02:00:00.0`138`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`20375
000000000000000000tl`414`119`268`13`00000000000000000009`1978-05-07 01:00:00.0`6171`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8265
000000000000000000r6`4412`67`175`338`0000000000000000006i`1976-12-31 01:00:00.0`5320`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`27296
0000000000000000004e`126`89`247`168`0000000000000000000u`1981-12-02 01:00:00.0`164`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`5193
0000000000000000001w`3336`92`165`332`0000000000000000002s`1978-11-02 01:00:00.0`74`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`17345
000000000000000000oe`4496`122`254`185`0000000000000000008f`1978-11-09 01:00:00.0`5220`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3546
000000000000000000na`2457`32`174`355`00000000000000000001`1981-11-05 01:00:00.0`5180`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3153
000000000000000000h2`4865`59`153`149`0000000000000000000q`1977-12-28 01:00:00.0`4956`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13458
0000000000000000001s`3221`95`143`86`0000000000000000009c`1980-06-16 02:00:00.0`70`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`6229
000000000000000000rh`4461`55`106`218`00000000000000000033`1981-10-17 01:00:00.0`5331`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`7132
0000000000000000008d`3017`58`17`54`00000000000000000037`1983-03-15 01:00:00.0`307`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`25652
0000000000000000000m`4834`51`128`180`0000000000000000001b`1983-03-03 01:00:00.0`28`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`7357
000000000000000000o2`5010`131`189`6`0000000000000000005x`1978-05-24 01:00:00.0`5208`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`5397
000000000000000000tf`2753`63`236`156`0000000000000000008a`1976-09-07 02:00:00.0`6165`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`5794
000000000000000000bx`2315`38`82`20`0000000000000000004s`1979-04-09 01:00:00.0`4751`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1865
0000000000000000004j`2880`103`114`163`0000000000000000006l`1982-05-19 02:00:00.0`169`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`25132
000000000000000000xa`1930`7`21`202`00000000000000000030`1978-07-30 02:00:00.0`3911`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11186
000000000000000000hl`3793`22`70`207`0000000000000000007r`1976-08-19 02:00:00.0`4975`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`6690
00000000000000000065`3633`68`66`337`0000000000000000005b`1977-11-17 01:00:00.0`227`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`18691
000000000000000000hu`4200`25`220`282`00000000000000000021`1976-10-13 01:00:00.0`4984`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`22846
000000000000000000u6`111`84`232`269`0000000000000000000c`1977-03-05 01:00:00.0`6192`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11568
000000000000000000wb`1123`43`263`224`0000000000000000008o`1982-09-17 02:00:00.0`6269`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`5332
0000000000000000005s`1844`109`204`74`00000000000000000014`1978-03-07 01:00:00.0`214`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11579
0000000000000000007a`4477`27`259`23`0000000000000000000v`1977-05-13 01:00:00.0`268`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1793
000000000000000000q4`3961`90`75`142`0000000000000000008z`1977-11-24 01:00:00.0`5282`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4316
000000000000000000ju`3538`3`250`137`00000000000000000092`1978-11-20 01:00:00.0`5056`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13560
0000000000000000007i`2618`78`253`289`00000000000000000044`1977-02-02 01:00:00.0`276`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`23
000000000000000000oj`4357`10`65`158`0000000000000000004d`1979-12-24 01:00:00.0`5225`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`5325
000000000000000000bm`356`101`252`72`0000000000000000001a`1977-12-05 01:00:00.0`4907`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`10013
000000000000000000wh`990`141`152`240`00000000000000000057`1981-04-17 02:00:00.0`6275`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`22833
0000000000000000002z`3782`112`28`186`0000000000000000007z`1977-11-10 01:00:00.0`113`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`25180
00000000000000000051`2984`37`199`8`0000000000000000007w`1980-01-26 01:00:00.0`187`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`27426
000000000000000000io`38`71`129`208`0000000000000000008x`1979-03-26 01:00:00.0`5014`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`23337
000000000000000000fx`2242`79`81`201`0000000000000000007m`1981-10-14 01:00:00.0`6304`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8507
000000000000000000r8`2187`36`88`181`0000000000000000001p`1979-06-07 02:00:00.0`5322`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`7252
000000000000000000hh`1016`120`270`267`0000000000000000006t`1983-03-19 01:00:00.0`4971`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`27641
000000000000000000l3`4225`93`193`276`0000000000000000008s`1981-03-21 01:00:00.0`5101`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16847
0000000000000000006f`3700`4`9`113`00000000000000000040`1980-12-07 01:00:00.0`237`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13186
000000000000000000is`691`104`234`211`0000000000000000006f`1982-06-24 02:00:00.0`5018`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`12474
000000000000000000gg`741`138`30`266`0000000000000000000g`1979-02-03 01:00:00.0`4934`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`18377
000000000000000000g4`3691`133`100`214`00000000000000000097`1976-05-11 01:00:00.0`4922`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`26715
000000000000000000h8`3625`107`1`49`0000000000000000006a`1979-07-15 02:00:00.0`4962`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3991
000000000000000000av`3728`48`26`265`00000000000000000079`1980-12-13 01:00:00.0`493`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`24922
0000000000000000003b`2464`124`111`96`0000000000000000000t`1976-06-13 02:00:00.0`125`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13499
00000000000000000019`1185`77`115`320`0000000000000000004f`1978-10-02 01:00:00.0`51`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4190
000000000000000000a8`2101`134`47`248`0000000000000000002q`1977-05-16 01:00:00.0`6278`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13709
00000000000000000034`3875`139`213`154`0000000000000000002d`1981-03-08 01:00:00.0`118`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`17238
000000000000000000hj`2979`127`172`177`0000000000000000005c`1976-07-27 02:00:00.0`4973`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8023
000000000000000000cq`2647`87`237`205`0000000000000000008k`1981-04-20 02:00:00.0`4811`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`17142
0000000000000000005x`2851`53`108`285`0000000000000000003f`1977-11-05 01:00:00.0`219`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`15411
000000000000000000pz`510`64`191`347`0000000000000000004r`1982-02-22 01:00:00.0`5277`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15982
000000000000000000og`69`118`73`268`0000000000000000002x`1979-09-11 02:00:00.0`5222`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8807
000000000000000000vm`4071`41`12`175`0000000000000000000j`1979-12-28 01:00:00.0`6244`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`23549
000000000000000000oh`21`57`40`247`0000000000000000002r`1982-03-11 01:00:00.0`5223`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`23703
000000000000000000ua`1239`35`31`278`00000000000000000096`1982-07-19 02:00:00.0`6196`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15848
0000000000000000006s`3052`33`148`165`0000000000000000002j`1979-05-25 01:00:00.0`250`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`10538
000000000000000000em`4686`110`157`254`00000000000000000047`1978-03-16 01:00:00.0`4879`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`26127
000000000000000000s5`556`116`46`174`0000000000000000004n`1978-10-26 01:00:00.0`4768`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`22304
0000000000000000007v`2783`102`187`153`0000000000000000008i`1981-07-01 02:00:00.0`289`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13710
0000000000000000006y`4085`125`61`143`0000000000000000000b`1981-05-11 02:00:00.0`256`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`17480
000000000000000000x8`847`126`245`106`0000000000000000007y`1980-03-23 01:00:00.0`3909`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`9449
000000000000000000eb`4332`76`144`17`0000000000000000006p`1979-11-18 01:00:00.0`4868`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`26073
000000000000000000a4`3320`14`231`128`0000000000000000005w`1979-03-08 01:00:00.0`370`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`9236
000000000000000000wg`1314`44`16`301`0000000000000000000y`1981-09-09 02:00:00.0`6274`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`22317
000000000000000000nr`835`135`226`189`00000000000000000074`1982-09-16 02:00:00.0`5197`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`311
000000000000000000be`4605`136`261`236`00000000000000000091`1980-06-02 02:00:00.0`512`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`12913
000000000000000000ex`1506`117`29`82`0000000000000000006z`1978-09-02 02:00:00.0`4890`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`24612
000000000000000000vc`4418`15`159`114`0000000000000000004k`1978-11-18 01:00:00.0`6234`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`19142
000000000000000000m2`480`50`98`309`0000000000000000006c`1977-11-21 01:00:00.0`5136`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16446
00000000000000000090`2963`13`85`21`0000000000000000004z`1979-10-03 01:00:00.0`330`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4591
000000000000000000d5`4698`86`192`70`00000000000000000016`1979-02-19 01:00:00.0`4826`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`10748
000000000000000000wo`2300`54`123`349`0000000000000000002b`1978-12-11 01:00:00.0`6132`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`697
000000000000000000m1`700`6`171`313`0000000000000000003w`1978-06-15 02:00:00.0`5135`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`18568
000000000000000000uz`1272`20`105`66`0000000000000000003o`1978-02-24 01:00:00.0`6221`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`25170
000000000000000000cl`4999`74`19`220`00000000000000000019`1982-04-19 02:00:00.0`4806`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3966
000000000000000000wv`4738`23`99`232`0000000000000000004h`1976-09-17 02:00:00.0`4784`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`23638
000000000000000000jc`1442`142`91`263`00000000000000000046`1976-06-25 02:00:00.0`5038`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`19984
000000000000000000ss`1855`137`151`204`00000000000000000013`1977-02-12 01:00:00.0`6142`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11992
000000000000000000u2`2740`72`167`259`00000000000000000005`1980-11-30 01:00:00.0`6188`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1736
000000000000000000s7`1548`8`11`75`0000000000000000003m`1981-09-14 02:00:00.0`4770`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`19859
000000000000000000ko`1269`113`241`250`0000000000000000002p`1978-06-18 02:00:00.0`5086`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`5493
0000000000000000007p`4822`49`212`253`00000000000000000085`1979-05-06 01:00:00.0`283`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`23841
00000000000000000058`4302`96`34`65`0000000000000000008g`1979-08-12 02:00:00.0`194`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`23878
000000000000000000u5`3643`106`256`252`0000000000000000006j`1979-08-27 02:00:00.0`6191`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2287
0000000000000000009f`4790`17`251`152`0000000000000000001k`1982-01-28 01:00:00.0`345`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`26801
000000000000000000b2`2414`128`164`28`00000000000000000076`1980-10-08 01:00:00.0`500`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`16250
0000000000000000001i`2328`82`228`199`0000000000000000004i`1979-04-04 01:00:00.0`60`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`8363
000000000000000000t9`3772`114`179`129`0000000000000000004w`1977-05-06 01:00:00.0`6159`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`23545
000000000000000000hw`2394`21`42`327`0000000000000000000i`1982-11-22 01:00:00.0`4986`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`18631
0000000000000000005g`1148`70`83`81`0000000000000000001o`1981-05-21 02:00:00.0`202`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8326
000000000000000000b8`3395`66`140`88`0000000000000000005k`1976-09-21 02:00:00.0`506`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`14591
0000000000000000007g`165`75`132`270`0000000000000000004b`1982-05-22 02:00:00.0`274`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`23129
000000000000000000v6`3966`65`45`193`00000000000000000002`1979-01-23 01:00:00.0`6228`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`27561
00000000000000000038`3833`28`161`307`0000000000000000001g`1981-09-26 02:00:00.0`122`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`21397
000000000000000000hn`3342`129`150`272`0000000000000000008v`1980-05-04 02:00:00.0`4977`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`6212
0000000000000000003g`2939`81`39`9`00000000000000000066`1978-10-12 01:00:00.0`130`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3018
000000000000000000tc`3282`88`5`234`0000000000000000001x`1981-05-08 02:00:00.0`6162`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13584
000000000000000000m5`3505`9`130`30`0000000000000000006e`1979-01-12 01:00:00.0`5139`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1603
000000000000000000wj`2372`30`97`100`0000000000000000002m`1978-01-19 01:00:00.0`6277`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16715
000000000000000000g2`1157`100`235`303`0000000000000000008h`1976-09-12 02:00:00.0`4920`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9333
000000000000000000gz`4703`1`56`1`00000000000000000060`1978-10-22 01:00:00.0`4953`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2854
00000000000000000009`1783`26`258`26`00000000000000000042`1978-03-12 01:00:00.0`15`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`10527
000000000000000000er`2283`111`162`336`0000000000000000005t`1978-03-04 01:00:00.0`4884`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`26173
000000000000000000a3`4606`115`176`111`0000000000000000000o`1976-11-17 01:00:00.0`369`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`20994
000000000000000000bv`1565`47`18`115`00000000000000000028`1982-10-30 01:00:00.0`4916`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15162
000000000000000000f4`2272`108`60`47`0000000000000000001q`1977-09-02 02:00:00.0`4897`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`14657
0000000000000000008c`3957`73`200`213`0000000000000000003d`1982-12-20 01:00:00.0`306`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`15211
000000000000000000gp`3302`12`155`298`0000000000000000003b`1978-07-22 02:00:00.0`4943`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1245
000000000000000000h6`4685`40`2`172`0000000000000000001v`1980-03-28 01:00:00.0`4960`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1040
000000000000000000m3`2018`31`52`237`0000000000000000002h`1982-08-15 02:00:00.0`5137`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`7324
000000000000000000hp`4910`46`222`108`00000000000000000088`1976-10-23 01:00:00.0`4979`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16165
000000000000000000e8`4276`61`69`279`0000000000000000008q`1978-10-16 01:00:00.0`4865`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11572
00000000000000000057`2109`16`230`191`0000000000000000002k`1979-01-10 01:00:00.0`193`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`99
000000000000000000si`4347`29`94`73`0000000000000000003e`1980-05-03 02:00:00.0`4781`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`23717
000000000000000000do`1323`98`216`12`00000000000000000041`1980-10-27 01:00:00.0`4845`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`26019
000000000000000000o7`2143`85`146`312`00000000000000000043`1977-05-27 02:00:00.0`5213`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`20246
000000000000000000ga`4568`123`209`40`00000000000000000080`1980-08-01 02:00:00.0`4928`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`12159
0000000000000000004w`85`105`24`31`0000000000000000004t`1982-03-15 01:00:00.0`182`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9672
000000000000000000ah`5007`19`80`323`0000000000000000000w`1979-09-08 02:00:00.0`479`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`19709
000000000000000000b7`3326`99`62`326`0000000000000000001n`1982-05-18 02:00:00.0`505`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`14415
000000000000000000fr`2727`91`121`148`0000000000000000002n`1978-06-01 02:00:00.0`6298`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16174
00000000000000000062`781`11`119`157`0000000000000000001j`1981-09-17 02:00:00.0`224`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13750
000000000000000000hm`1809`34`67`46`0000000000000000001m`1976-10-04 01:00:00.0`4976`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`27160
0000000000000000001e`2726`42`89`187`0000000000000000008u`1979-04-02 01:00:00.0`56`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`18129
0000000000000000002v`722`83`92`287`0000000000000000005g`1976-05-15 01:00:00.0`109`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16345
000000000000000000r3`2570`140`122`284`0000000000000000001f`1980-03-07 01:00:00.0`5317`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11404
0000000000000000004r`1525`132`145`321`0000000000000000008t`1978-08-19 02:00:00.0`177`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13005
0000000000000000002a`4815`45`147`274`0000000000000000004q`1976-08-14 02:00:00.0`88`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`5148
000000000000000000u1`3889`39`173`61`0000000000000000007j`1976-05-26 01:00:00.0`6187`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`19867
00000000000000000095`219`5`32`245`0000000000000000006u`1981-12-16 01:00:00.0`335`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`7429
000000000000000000fw`2914`130`59`316`0000000000000000003n`1981-02-05 01:00:00.0`6303`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`343
000000000000000000tt`1807`97`95`144`0000000000000000001r`1978-12-15 01:00:00.0`6179`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8735
000000000000000000vv`251`56`55`231`0000000000000000005u`1977-08-02 02:00:00.0`6253`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13566
000000000000000000ng`4802`18`58`16`00000000000000000012`1976-09-05 02:00:00.0`5186`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`16679
000000000000000000vb`3122`60`196`331`0000000000000000005i`1980-02-14 01:00:00.0`6233`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1092
0000000000000000009j`4072`2`51`226`0000000000000000002v`1982-04-20 02:00:00.0`349`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`20558
00000000000000000067`80`52`170`261`00000000000000000007`1983-03-06 01:00:00.0`229`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`26396
000000000000000000jn`4720`69`271`29`00000000000000000052`1979-08-03 02:00:00.0`5049`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`15608
000000000000000000ns`783`94`246`159`0000000000000000008e`1978-03-14 01:00:00.0`5198`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`900
000000000000000000d1`3719`24`131`98`0000000000000000009a`1978-06-30 02:00:00.0`4822`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`17553
000000000000000000la`212`80`63`85`0000000000000000000m`1980-10-25 01:00:00.0`5108`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11483
0000000000000000007f`2501`62`210`192`00000000000000000069`1982-02-09 01:00:00.0`273`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11677
000000000000000000l6`3576`121`38`308`00000000000000000095`1979-09-04 02:00:00.0`5104`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`25509
000000000000000000ij`837`119`198`354`0000000000000000001w`1982-02-04 01:00:00.0`5009`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`5699
0000000000000000005n`1560`67`103`123`0000000000000000005f`1979-11-24 01:00:00.0`209`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`14053
000000000000000000jt`1977`89`7`171`0000000000000000000p`1977-01-21 01:00:00.0`5055`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`483
00000000000000000061`258`92`182`105`00000000000000000094`1978-07-18 02:00:00.0`223`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16642
000000000000000000qe`717`122`22`350`0000000000000000004p`1983-03-02 01:00:00.0`5292`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`27003
000000000000000000f2`2275`32`225`19`0000000000000000006b`1977-04-15 01:00:00.0`4895`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13312
000000000000000000bl`4134`59`68`99`0000000000000000002c`1979-07-02 02:00:00.0`4906`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`21167
000000000000000000fm`3738`95`195`330`0000000000000000004m`1977-07-16 02:00:00.0`6293`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`22020
000000000000000000qg`388`55`25`91`0000000000000000007s`1979-06-02 02:00:00.0`5294`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2863
000000000000000000a0`2878`58`169`348`00000000000000000061`1981-10-09 01:00:00.0`366`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`5141
000000000000000000el`1311`51`227`151`0000000000000000007t`1980-06-11 02:00:00.0`4878`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9931
000000000000000000qi`399`131`84`167`0000000000000000006r`1982-05-05 02:00:00.0`5296`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2989
000000000000000000w9`3527`63`166`306`0000000000000000007c`1976-04-25 01:00:00.0`6267`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`23076
000000000000000000ow`661`38`217`11`00000000000000000017`1976-12-13 01:00:00.0`5238`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`23762
000000000000000000nx`557`103`243`286`00000000000000000031`1978-11-19 01:00:00.0`5203`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`19665
000000000000000000l8`2842`7`264`241`0000000000000000000r`1980-12-03 01:00:00.0`5106`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`14814
000000000000000000ad`547`22`43`212`0000000000000000002i`1981-10-24 01:00:00.0`475`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4774
0000000000000000003j`2252`68`109`34`0000000000000000008y`1976-07-08 02:00:00.0`133`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`17588
000000000000000000cy`2777`25`27`256`0000000000000000008c`1979-12-11 01:00:00.0`4819`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2971
000000000000000000s4`3731`84`90`325`0000000000000000006d`1977-04-21 01:00:00.0`4767`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`18720
0000000000000000008k`3038`43`229`251`00000000000000000003`1980-06-20 02:00:00.0`314`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`26631
000000000000000000bj`4952`109`3`164`00000000000000000026`1978-10-06 01:00:00.0`4904`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`12536
0000000000000000001o`1965`27`78`228`0000000000000000000a`1979-12-14 01:00:00.0`66`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`7677
0000000000000000004f`3886`90`10`179`00000000000000000078`1980-01-30 01:00:00.0`165`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`23780
